contig	pos	locus_ID	depth_a	depth_b	ratio	num_hets	total_depth	depth_per_het	Duplicate	std	z	abs_z
un	55414	2605	1916	1948	0.495859213251	92	3864	42.0	1	31.0805405358	-0.51479156167	0.51479156167
un	55542	2606	384	404	0.48730964467	19	788	41.4736842105	1	14.0356688476	-0.712470499879	0.712470499879
un	55763	2621	1852	1764	0.512168141593	94	3616	38.4680851064	1	30.0665927567	1.46341823152	1.46341823152
un	55919	2624	484	428	0.530701754386	54	912	16.8888888889	1	15.0996688705	1.85434529989	1.85434529989
un	56107	2629	1251	1220	0.506272764063	71	2471	34.8028169014	1	24.8545770433	0.623627590726	0.623627590726
un	56129	2633	1711	1360	0.557147508955	98	3071	31.3367346939	1	27.708302005	6.3338417478	6.3338417478
un	56359	2645	1164	462	0.715867158672	23	1626	70.6956521739	2	20.1618451537	17.4091209076	17.4091209076
un	56444	2650	2091	2244	0.482352941176	99	4335	43.7878787879	1	32.9203584428	-2.32379000772	2.32379000772
un	56601	2654	5889	3962	0.597807329205	161	9851	61.1863354037	2	49.6261020029	19.4151859831	19.4151859831
un	56833	2666	1322	1337	0.497179390748	105	2659	25.3238095238	1	25.7827461687	-0.2908922095	0.2908922095
un	57048	2671	3617	1355	0.72747385358	94	4972	52.8936170213	2	35.2562051276	32.0794593719	32.0794593719
un	57163	2704	1050	1071	0.49504950495	55	2121	38.5636363636	1	23.0271578793	-0.455983324343	0.455983324343
un	57308	2705	7599	9026	0.457082706767	211	16625	78.7914691943	2	64.4689847911	-11.0673372989	11.0673372989
un	57997	2719	618	586	0.513289036545	37	1204	32.5405405405	1	17.3493515729	0.922224668327	0.922224668327
un	58447	2732	4388	2875	0.604158061407	122	7263	59.5327868852	2	42.611618134	17.753374153	17.753374153
un	58554	2737	5386	5183	0.509603557574	167	10569	63.2874251497	2	51.4028209343	1.97459980124	1.97459980124
un	58738	2748	5380	2770	0.660122699387	123	8150	66.2601626016	2	45.1386752132	28.9109060875	28.9109060875
un	59217	2771	1574	1688	0.482526057633	105	3262	31.0666666667	1	28.5569606226	-1.99601073634	1.99601073634
un	59345	2785	1373	1362	0.502010968921	58	2735	47.1551724138	1	26.14861373	0.210336198194	0.210336198194
un	59416	2786	2275	1959	0.537316957959	135	4234	31.362962963	2	32.53459697	4.85636874942	4.85636874942
un	59685	2790	1347	1336	0.502049944092	73	2683	36.7534246575	1	25.8988416729	0.212364709953	0.212364709953
un	59721	2795	106	106	0.5	11	212	19.2727272727	1	7.28010988928	-0.0	0.0
un	59902	2812	7538	5205	0.591540453582	172	12743	74.0872093023	2	56.4424485649	20.6670693717	20.6670693717
un	60159	2817	1915	1937	0.497144340602	91	3852	42.3296703297	1	31.0322412984	-0.354470045983	0.354470045983
un	60213	2819	878	838	0.511655011655	47	1716	36.5106382979	1	20.7123151772	0.965609099171	0.965609099171
un	60431	2823	1643	1599	0.506785934608	84	3242	38.5952380952	1	28.469281691	0.772762735597	0.772762735597
un	60578	2826	522	701	0.426819296811	40	1223	30.575	1	17.48570845	-5.11846576052	5.11846576052
un	60714	2833	4871	5488	0.470219133121	208	10359	49.8028846154	2	50.8895863611	-6.06214398779	6.06214398779
un	60746	2841	95	107	0.470297029703	6	202	33.6666666667	1	7.10633520178	-0.844317053676	0.844317053676
un	60857	2844	919	779	0.541224970554	44	1698	38.5909090909	1	20.603397778	3.39749786681	3.39749786681
un	61263	2852	1487	1536	0.491895468078	78	3023	38.7564102564	1	27.4909075878	-0.891203752432	0.891203752432
un	61354	2868	1769	1876	0.485322359396	106	3645	34.3867924528	1	30.1869176962	-1.7722909155	1.7722909155
un	61425	2870	456	499	0.477486910995	38	955	25.1315789474	1	15.4515371404	-1.39144732363	1.39144732363
un	61486	2873	1674	1676	0.499701492537	96	3350	34.8958333333	1	28.939592257	-0.0345547370233	0.0345547370233
un	61750	2889	424	401	0.513939393939	25	825	33.0	1	14.3614066163	0.800757217396	0.800757217396
un	61853	2890	6435	4952	0.565118117151	168	11387	67.7797619048	2	53.3549435385	13.8974938557	13.8974938557
un	61920	2893	1170	1156	0.503009458298	57	2326	40.8070175439	1	24.1143111036	0.290284054557	0.290284054557
un	61976	2901	4170	5412	0.435190983093	171	9582	56.0350877193	2	48.9438453741	-12.6880100093	12.6880100093
un	62115	2909	8673	8741	0.49804754795	214	17414	81.3738317757	2	65.9810578879	-0.515299406957	0.515299406957
un	62155	2915	1311	1271	0.507745933385	86	2582	30.023255814	1	25.4066920318	0.787194176044	0.787194176044
un	62303	2916	2268	1450	0.610005379236	79	3718	47.0632911392	1	30.4877024389	13.4152450753	13.4152450753
un	62454	2922	1289	1296	0.498646034816	82	2585	31.5243902439	1	25.4214476378	-0.137679020089	0.137679020089
un	62699	2925	972	416	0.700288184438	33	1388	42.0606060606	2	18.6279360102	14.9238219332	14.9238219332
un	62762	2926	2210	2015	0.523076923077	110	4225	38.4090909091	1	32.5	3.0	3.0
un	62915	2941	1471	1272	0.536274152388	75	2743	36.5733333333	1	26.1868287503	3.79962006658	3.79962006658
un	63235	2951	1786	1799	0.498186889819	87	3585	41.2068965517	1	29.9374347598	-0.217119471062	0.217119471062
un	63540	2963	1738	1817	0.488888888889	102	3555	34.8529411765	1	29.8119103715	-1.32497379429	1.32497379429
un	63608	2972	2386	1248	0.656576774904	56	3634	64.8928571429	2	30.1413337462	18.8777313171	18.8777313171
un	63712	2986	318	324	0.495327102804	20	642	32.1	1	12.6688594593	-0.236801111389	0.236801111389
un	63782	3000	677	637	0.515220700152	38	1314	34.5789473684	1	18.1245689604	1.10347451814	1.10347451814
un	63892	3002	642	590	0.521103896104	39	1232	31.5897435897	1	17.5499287748	1.48148749398	1.48148749398
un	64138	3010	1081	1181	0.477895667551	48	2262	47.125	1	23.7802439012	-2.10258566766	2.10258566766
un	64550	3031	938	967	0.492388451444	62	1905	30.7258064516	1	21.8231528428	-0.664431950069	0.664431950069
un	65126	3053	1607	1619	0.498140111593	100	3226	32.26	1	28.3989436423	-0.211275464171	0.211275464171
un	65452	3072	1137	1043	0.521559633028	59	2180	36.9491525424	1	23.3452350599	2.01325880333	2.01325880333
un	65640	3081	355	361	0.495810055866	42	716	17.0476190476	1	13.3790881603	-0.224230527826	0.224230527826
un	65752	3082	1487	1469	0.503044654939	77	2956	38.3896103896	1	27.1845544381	0.33107035175	0.33107035175
un	65952	3089	236	240	0.495798319328	27	476	17.6296296296	1	10.9087121146	-0.183339699406	0.183339699406
un	66021	3093	1713	1869	0.478224455611	94	3582	38.1063829787	1	29.9249060149	-2.60652447701	2.60652447701
un	66104	3096	650	686	0.486526946108	34	1336	39.2941176471	1	18.2756668825	-0.984916179296	0.984916179296
un	66221	3097	889	789	0.529797377831	38	1678	44.1578947368	1	20.4816991483	2.44120371255	2.44120371255
un	66832	3112	1119	1104	0.503373819163	53	2223	41.9433962264	1	23.5743504683	0.318142381488	0.318142381488
un	66962	3116	208	155	0.573002754821	12	363	30.25	1	9.52627944163	2.78177856973	2.78177856973
un	67244	3129	608	615	0.497138184791	31	1223	39.4516129032	1	17.48570845	-0.200163465495	0.200163465495
un	67484	3138	1099	984	0.527604416707	64	2083	32.546875	1	22.8199474145	2.51972535062	2.51972535062
un	67507	3143	1026	928	0.525076765609	68	1954	28.7352941176	1	22.1020361053	2.21699031558	2.21699031558
un	67721	3151	692	736	0.484593837535	47	1428	30.3829787234	1	18.8944436277	-1.16436347285	1.16436347285
un	67783	3155	1994	1938	0.507121057986	111	3932	35.4234234234	1	31.3528308132	0.893061304953	0.893061304953
un	67902	3156	1758	1809	0.492851135408	109	3567	32.7247706422	1	29.8621834433	-0.853922823441	0.853922823441
un	68031	3161	1485	1530	0.492537313433	71	3015	42.4647887324	1	27.4545078266	-0.819537547062	0.819537547062
un	68325	3181	1505	1528	0.496208374547	52	3033	58.3269230769	1	27.536339626	-0.417629944872	0.417629944872
un	68409	3185	459	445	0.507743362832	22	904	41.0909090909	1	15.0332963784	0.465633073666	0.465633073666
un	68519	3192	863	790	0.522081064731	49	1653	33.7346938776	1	20.3285513503	1.79550423299	1.79550423299
un	68591	3193	499	476	0.511794871795	22	975	44.3181818182	1	15.612494996	0.736589507503	0.736589507503
un	68817	3198	413	423	0.494019138756	40	836	20.9	1	14.4568322948	-0.345857231933	0.345857231933
un	68929	3212	877	853	0.506936416185	51	1730	33.9215686275	1	20.7966343431	0.577016444201	0.577016444201
un	69122	3219	525	454	0.536261491318	27	979	36.2592592593	1	15.6444878472	2.26916984096	2.26916984096
un	69652	3246	1504	1426	0.513310580205	113	2930	25.9292035398	1	27.0647372054	1.44098942118	1.44098942118
un	69686	3247	856	779	0.523547400612	44	1635	37.1590909091	1	20.2175666192	1.90428456229	1.90428456229
un	69831	3250	1906	1804	0.513746630728	105	3710	35.3333333333	1	30.4548846657	1.67460821342	1.67460821342
un	69863	3255	120	118	0.504201680672	10	238	23.8	1	7.71362431027	0.12964074471	0.12964074471
un	70008	3256	1046	1088	0.490159325211	51	2134	41.8431372549	1	23.0976189249	-0.909184624973	0.909184624973
un	70102	3263	1781	1904	0.483310719132	95	3685	38.7894736842	1	30.3521004216	-2.02621891552	2.02621891552
un	70141	3266	544	508	0.51711026616	47	1052	22.3829787234	2	16.2172747402	1.10992754876	1.10992754876
un	70842	3301	425	422	0.501770956316	21	847	40.3333333333	1	14.5516322109	0.103081219912	0.103081219912
un	70971	3311	2051	2020	0.503807418325	110	4071	37.0090909091	1	31.9021942819	0.485859996433	0.485859996433
un	71168	3343	1693	1904	0.47067000278	105	3597	34.2571428571	1	29.9874973947	-3.51813286088	3.51813286088
un	71303	3349	1760	1850	0.487534626039	96	3610	37.6041666667	1	30.0416377716	-1.49792099692	1.49792099692
un	71396	3352	212	203	0.510843373494	15	415	27.6666666667	1	10.1857743937	0.441792624306	0.441792624306
un	71509	3355	1607	1519	0.514075495841	84	3126	37.2142857143	1	27.955321497	1.5739400459	1.5739400459
un	71559	3356	1576	1750	0.473842453397	92	3326	36.152173913	1	28.8357417106	-3.01708903045	3.01708903045
un	71644	3358	1327	1371	0.491845811712	89	2698	30.3146067416	1	25.9711378264	-0.847094191522	0.847094191522
un	71949	3366	2130	2123	0.500822948507	116	4253	36.6637931034	1	32.6075144714	0.107337221396	0.107337221396
un	72107	3372	1253	1201	0.510594947025	86	2454	28.5348837209	1	24.768932153	1.04970209613	1.04970209613
un	72416	3388	1217	1208	0.501855670103	71	2425	34.1549295775	1	24.6221445045	0.182762309724	0.182762309724
un	72659	3391	168	171	0.495575221239	9	339	37.6666666667	1	9.20597631976	-0.162937633978	0.162937633978
un	72693	3394	1400	1359	0.507430228344	89	2759	31.0	1	26.2630919733	0.780563081484	0.780563081484
un	72837	3400	464	474	0.494669509595	25	938	37.52	1	15.3133928311	-0.326511574224	0.326511574224
un	73203	3409	562	469	0.545101842871	43	1031	23.976744186	1	16.054594358	2.89636716837	2.89636716837
un	73250	3410	928	986	0.484848484848	47	1914	40.7234042553	1	21.8746428542	-1.32573593056	1.32573593056
un	73459	3414	255	319	0.44425087108	32	574	17.9375	1	11.9791485507	-2.67130838761	2.67130838761
un	73819	3429	2573	1273	0.66900676027	51	3846	75.4117647059	2	31.0080634674	20.9622893956	20.9622893956
un	73961	3435	1570	1693	0.481152313822	81	3263	40.2839506173	1	28.5613375037	-2.15326050442	2.15326050442
un	74015	3442	772	785	0.495825305074	53	1557	29.3773584906	1	19.7294196569	-0.32945723255	0.32945723255
un	74131	3445	692	728	0.487323943662	47	1420	30.2127659574	1	18.8414436814	-0.955340806382	0.955340806382
un	74427	3456	344	348	0.49710982659	14	692	49.4285714286	1	13.152946438	-0.152057184254	0.152057184254
un	74670	3467	2731	1084	0.715858453473	54	3815	70.6481481481	2	30.8828431334	26.6652910305	26.6652910305
un	74740	3469	902	795	0.531526222746	41	1697	41.3902439024	1	20.597329924	2.59742404464	2.59742404464
un	75004	3481	2177	997	0.68588531821	56	3174	56.6785714286	2	28.169132042	20.9449122934	20.9449122934
un	75084	3484	784	753	0.510084580351	42	1537	36.5952380952	1	19.6022957839	0.790723707614	0.790723707614
un	75333	3494	4370	2351	0.650200862967	104	6721	64.625	2	40.9908526381	24.62744576	24.62744576
un	75457	3496	1599	1574	0.503939489442	82	3173	38.6951219512	1	28.164694211	0.443818061945	0.443818061945
un	76093	3530	176	235	0.428223844282	10	411	41.1	1	10.1365674664	-2.91025537964	2.91025537964
un	76247	3535	1142	1229	0.481653310839	70	2371	33.8714285714	1	24.3464576479	-1.78670756252	1.78670756252
un	76474	3551	747	264	0.738872403561	13	1011	77.7692307692	2	15.8981130956	15.1904819489	15.1904819489
un	76787	3561	611	585	0.510869565217	36	1196	33.2222222222	1	17.2916164658	0.751809411556	0.751809411556
un	76943	3567	207	235	0.468325791855	14	442	31.5714285714	1	10.5118980208	-1.33182418363	1.33182418363
un	77241	3586	1924	1956	0.49587628866	105	3880	36.9523809524	1	31.1448230048	-0.513729039254	0.513729039254
un	77356	3587	231	259	0.471428571429	13	490	37.6923076923	1	11.0679718106	-1.26491106407	1.26491106407
un	77536	3591	5712	3874	0.595868975589	194	9586	49.412371134	2	48.9540600972	18.7727023698	18.7727023698
un	77657	3599	1541	1569	0.495498392283	97	3110	32.0618556701	1	27.8836869872	-0.502085682085	0.502085682085
un	78021	3615	2220	2146	0.508474576271	106	4366	41.1886792453	1	33.0378570734	1.11992735842	1.11992735842
un	78244	3621	770	811	0.487033523087	66	1581	23.9545454545	1	19.8808953521	-1.0311406824	1.0311406824
un	78448	3626	1773	1763	0.501414027149	77	3536	45.9220779221	1	29.7321374946	0.168168198499	0.168168198499
un	78608	3633	1219	1201	0.503719008264	88	2420	27.5	1	24.5967477525	0.365902032682	0.365902032682
un	78728	3639	6035	8966	0.402306512899	211	15001	71.0947867299	2	61.239284777	-23.9307171097	23.9307171097
un	78840	3644	621	536	0.536732929991	30	1157	38.5666666667	1	17.0073513517	2.49891938616	2.49891938616
un	78919	3647	1290	1259	0.506080816006	88	2549	28.9659090909	1	25.2438111227	0.614011882938	0.614011882938
un	79055	3651	185	150	0.55223880597	9	335	37.2222222222	1	9.15150260886	1.91225427648	1.91225427648
un	79069	3653	862	803	0.517717717718	45	1665	37.0	1	20.4022057631	1.44592209012	1.44592209012
un	79161	3660	1088	461	0.702388637831	21	1549	73.7619047619	2	19.6786686542	15.930955773	15.930955773
un	79421	3669	820	908	0.474537037037	88	1728	19.6363636364	1	20.7846096908	-2.11695098703	2.11695098703
un	79516	3678	5814	3211	0.644210526316	124	9025	72.7822580645	2	47.5	27.4	27.4
un	79539	3680	484	537	0.474045053869	27	1021	37.8148148148	1	15.9765453087	-1.6586814914	1.6586814914
un	79844	3692	1986	1988	0.499748364368	96	3974	41.3958333333	1	31.5198350249	-0.0317260543784	0.0317260543784
un	79952	3693	6434	5550	0.536882510013	178	11984	67.3258426966	2	54.7357287336	8.07516425242	8.07516425242
un	80143	3702	283	311	0.476430976431	20	594	29.7	1	12.186057607	-1.14885391581	1.14885391581
un	80310	3719	279	263	0.514760147601	24	542	22.5833333333	1	11.6404467268	0.68725884734	0.68725884734
un	80435	3721	2479	2380	0.510187281334	115	4859	42.252173913	1	34.8532638357	1.42024001635	1.42024001635
un	80585	3729	2159	2145	0.501626394052	115	4304	37.4260869565	1	32.8024389337	0.213398766297	0.213398766297
un	80865	3737	1582	630	0.715189873418	33	2212	67.0303030303	2	23.5159520326	20.2415789648	20.2415789648
un	81453	3764	1357	1291	0.51246223565	60	2648	44.1333333333	1	25.7293606605	1.28258142266	1.28258142266
un	81550	3767	144	104	0.58064516129	10	248	24.8	1	7.87400787401	2.54000254	2.54000254
un	81775	3773	342	240	0.587628865979	31	582	18.7741935484	2	12.0623380818	4.22803602868	4.22803602868
un	81955	3775	2044	1961	0.510362047441	93	4005	43.064516129	1	31.6425346646	1.31152578135	1.31152578135
un	82133	3780	6244	8405	0.426240699024	211	14649	69.4265402844	2	60.5165266683	-17.8546268183	17.8546268183
un	82219	3783	1671	1648	0.503464899066	89	3319	37.2921348315	1	28.8053814417	0.39923095701	0.39923095701
un	82271	3785	2137	2248	0.487343215507	102	4385	42.9901960784	1	33.1096662623	-1.67624764201	1.67624764201
un	82407	3790	161	161	0.5	10	322	32.2	1	8.97217922246	-0.0	0.0
un	82890	3818	1474	1035	0.587485053806	91	2509	27.5714285714	1	25.0449595727	8.76423854319	8.76423854319
un	83827	3862	1187	1272	0.482716551444	75	2459	32.7866666667	1	24.7941525364	-1.71411383944	1.71411383944
un	84143	3881	1576	1698	0.48136835675	93	3274	35.2043010753	1	28.6094390018	-2.13216344424	2.13216344424
un	84238	3882	468	513	0.477064220183	28	981	35.0357142857	1	15.6604597634	-1.43673942783	1.43673942783
un	84735	3900	297	314	0.486088379705	17	611	35.9411764706	1	12.3592070943	-0.687746384953	0.687746384953
un	85031	3915	4354	1851	0.701692183723	85	6205	73.0	2	39.3859111866	31.7753217406	31.7753217406
un	85200	3919	4841	3885	0.554778821912	150	8726	58.1733333333	2	46.7065305926	10.2341148858	10.2341148858
un	85291	3920	6345	3437	0.648640359845	135	9782	72.4592592593	2	49.4519969263	29.4022504726	29.4022504726
un	85529	3930	463	143	0.76402640264	21	606	28.8571428571	1	12.3085336251	12.9991114192	12.9991114192
un	85611	3931	1798	1714	0.511958997722	104	3512	33.7692307692	1	29.6310647801	1.41743134483	1.41743134483
un	85698	3934	848	934	0.475869809203	60	1782	29.7	1	21.1068709192	-2.03725128962	2.03725128962
un	86416	3982	2218	1980	0.528346831825	104	4198	40.3653846154	1	32.3959874059	3.67329442715	3.67329442715
un	86549	3983	1129	1270	0.470612755315	90	2399	26.6555555556	1	24.4897937925	-2.87875024989	2.87875024989
un	86611	3985	116	109	0.515555555556	11	225	20.4545454545	1	7.5	0.466666666667	0.466666666667
un	86679	3988	1811	1936	0.483319989325	93	3747	40.2903225806	1	30.6063718856	-2.04205843913	2.04205843913
un	86986	4000	971	1059	0.478325123153	57	2030	35.6140350877	1	22.5277606521	-1.95314575112	1.95314575112
un	87056	4001	114	142	0.4453125	7	256	36.5714285714	1	8.0	-1.75	1.75
un	87309	4008	5966	5013	0.543401038346	180	10979	60.9944444444	2	52.390361709	9.09518438996	9.09518438996
un	87671	4030	918	772	0.543195266272	60	1690	28.1666666667	1	20.5548047911	3.5514810645	3.5514810645
un	88003	4052	553	539	0.50641025641	37	1092	29.5135135135	1	16.5227116419	0.423659272868	0.423659272868
un	88110	4054	1190	1192	0.499580184719	56	2382	42.5357142857	1	24.4028686838	-0.0409787887218	0.0409787887218
un	88317	4062	199	167	0.543715846995	8	366	45.75	1	9.56556323485	1.67266679517	1.67266679517
un	88629	4080	369	175	0.678308823529	31	544	17.5483870968	2	11.6619037897	8.31768137941	8.31768137941
un	89018	4097	5350	5657	0.486054329063	206	11007	53.432038835	2	52.4571253501	-2.92619923367	2.92619923367
un	89264	4107	1686	1626	0.509057971014	106	3312	31.2452830189	1	28.7749891399	1.04257207029	1.04257207029
un	89403	4109	1200	1092	0.523560209424	72	2292	31.8333333333	1	23.9374184072	2.25588236298	2.25588236298
un	89579	4118	1643	1662	0.497125567322	108	3305	30.6018518519	1	28.7445647036	-0.330497264368	0.330497264368
un	89603	4120	1016	1149	0.469284064665	99	2165	21.8686868687	1	23.2647802483	-2.85839794274	2.85839794274
un	89710	4135	1025	1056	0.492551657857	92	2081	22.6195652174	1	22.8089894559	-0.679556629633	0.679556629633
un	90033	4149	6530	5532	0.541369590449	203	12062	59.4187192118	2	54.9135684508	9.08700734769	9.08700734769
un	90086	4150	1357	1357	0.5	73	2714	37.1780821918	1	26.0480325553	-0.0	0.0
un	90248	4162	1053	1069	0.496229971725	51	2122	41.6078431373	1	23.0325856126	-0.347333996042	0.347333996042
un	90495	4166	1921	1989	0.491304347826	95	3910	41.1578947368	1	31.2649964017	-1.08747813571	1.08747813571
